ID	tweet	label	cleaned_text	translated
sw_train_00806	Kila baada ya miaka 5 tunapata wabunge wapya na unakuta hawana uelewa wa kutosha katika sekta ya madinikwahiyo tunahitaji azaki ziendelee kutoa elimu na kufanya uchechemuzi sekta ya uziduaji Jesca Kishoa  Mjumbe kamati ya Nishati na Madini	neutral	Kila baada ya miaka  tunapata wabunge wapya na unakuta hawana uelewa wa kutosha katika sekta ya madinikwahiyo tunahitaji azaki ziendelee kutoa elimu na kufanya uchechemuzi sekta ya uziduaji Jesca Kishoa  Mjumbe kamati ya Nishati na Madini	Every year we find new MPs and find that they do not have enough understanding in the mining sector.
sw_train_00807	Zipo zaidi ya hekari milioni moja na laki moja kwa ajili ya kilimo Mkoa wa kagera una zaidi ya maeneo yenye ukubwa za	neutral	Zipo zaidi ya hekari milioni moja na laki moja kwa ajili ya kilimo Mkoa wa kagera una zaidi ya maeneo yenye ukubwa za	There are more than one million hectares and one thousand for agriculture in the Kagera region with more than the size of the size of
sw_train_00808	Kabisa mzee tumekua kwa ratiba hizo na tumetoboa fresh tu TV yes ila kwa muda na vipindi maalumu tena dingi nik	neutral	Kabisa mzee tumekua kwa ratiba hizo na tumetoboa fresh tu TV yes ila kwa muda na vipindi maalumu tena dingi nik	Absolutely old we have grown up with those schedules and we have just pierced fresh TV but for a time and special episodes again nik
sw_train_00809	This Friday Kwenye With Heavyweight Mc Mbunge Wa Binadamu Na Wanyama Hapa	neutral	This Friday Kwenye With Heavyweight Mc Mbunge Wa Binadamu Na Wanyama Hapa	This Friday on with Heavyweight MC Human and Animal MP here
sw_train_00810	Nchini Uganda baadhi ya tamadunibinti akipata hedhi ya kwanza inayofuata lazima awe ameondoka na kuolewa Hii ni tam	neutral	Nchini Uganda baadhi ya tamadunibinti akipata hedhi ya kwanza inayofuata lazima awe ameondoka na kuolewa Hii ni tam	In Uganda some of the traditions having the first menstruation must be gone and marry this is Tam
sw_train_00811	Wakati bado unajadiliana na halmashauri ya kichwa chako juu ya kuchanja au kutochanja basi endelea kujikinga kwa kufuata tara	neutral	Wakati bado unajadiliana na halmashauri ya kichwa chako juu ya kuchanja au kutochanja basi endelea kujikinga kwa kufuata tara	While you are still negotiating with your head council on vaccination or non -vaccination then continue to protect yourself by following Tara
sw_train_00812	goes too hard on Coco hadi nikamuonea huruma also nimependa jinsi alivyomlipia 20 mil na mara zote ha	neutral	goes too hard on Coco hadi nikamuonea huruma also nimependa jinsi alivyomlipia  mil na mara zote ha	Goes too hard on coco until I feel sorry
sw_train_00813	siku hizi ufunguo wa maisha sio elimu tena ni connection na Undugulazition	neutral	siku hizi ufunguo wa maisha sio elimu tena ni connection na Undugulazition	Nowadays the key to life is no longer educated is Connection and Uzikalazition
sw_train_00814	UHURU MICHEZOUhuru Digital inawatakila kila la heri Klabu ya kwenye mchezo wake wa leo dhidi ya AS VITA CLUB Ligi ya Mabingwa Afrika huko Mjini Kinshasa nchini Kongo	neutral	UHURU MICHEZOUhuru Digital inawatakila kila la heri Klabu ya kwenye mchezo wake wa leo dhidi ya AS VITA CLUB Ligi ya Mabingwa Afrika huko Mjini Kinshasa nchini Kongo	Freedom Games Digital is wishing all the best club in today's game against AS Vita Club Champions League in Africa in Kinshasa in Congo
sw_train_00815	kwa mwezi mzima bila gharama za ziadaYaani ukilipia kifurushi cha DStv Bomba utapata kifurushi cha DStv FamilyFamily utapata Compact	neutral	kwa mwezi mzima bila gharama za ziadaYaani ukilipia kifurushi cha DStv Bomba utapata kifurushi cha DStv FamilyFamily utapata Compact	For a whole month without additional costs if you pay for the DStv Pipe package you will find the DStv Familyfamily package you will find compact
sw_train_00816	Wana Twita Naomba nisaidie kumtag mtu mmoja humu umpe taarifa nimeweka movie mpya YouTube Akapate burudani kidogo ya dakik	neutral	Wana Twita Naomba nisaidie kumtag mtu mmoja humu umpe taarifa nimeweka movie mpya YouTube Akapate burudani kidogo ya dakik	They have twitter please help me to get one person in here and give him a new movie youtube to get a little bit entertainment of Dakik
sw_train_00817	Umasikini sio sifa	neutral	Umasikini sio sifa	Poverty is not a reputation
sw_train_00818	Tunakaribisha wote wenye makala ya afya elimu teknolojia ajira historia nk na wanaotafuta sehemu ya kuyachapisha	neutral	Tunakaribisha wote wenye makala ya afya elimu teknolojia ajira historia nk na wanaotafuta sehemu ya kuyachapisha	We welcome all those who have a healthy educational technology jobs history etc. and those who seek to publish it
sw_train_00819	NALE ni dawa ya mimea inayotibu changamoto ya vidonda vya tumbo kwa kuponyesha michubuko kwenye kuta za tumbo na kuua bac	neutral	NALE ni dawa ya mimea inayotibu changamoto ya vidonda vya tumbo kwa kuponyesha michubuko kwenye kuta za tumbo na kuua bac	Nale is a herbal remedy that treats the challenge of stomach ulcers by healing bruises on the abdominal walls and killing bac
sw_train_00820	Habari hauwezi kutoa PIN ya laini ikihitaji PIN weka 12345KA	neutral	Habari hauwezi kutoa PIN ya laini ikihitaji PIN weka KA	Information you can't give a soft PIN requiring a pin put in ka
sw_train_00821	Suprise ya kwenye harusi ya Full video ipo tayari kwenye	neutral	Suprise ya kwenye harusi ya Full video ipo tayari kwenye	Suprise at Full Video Wedding is already on
sw_train_00822	Je wajua Mpaka mwanzoni mwa 2000 Watumishi wa umma hususani walimu mishahara yao walikuwa wakipokelea dirishanikwenye of	neutral	Je wajua Mpaka mwanzoni mwa  Watumishi wa umma hususani walimu mishahara yao walikuwa wakipokelea dirishanikwenye of	Do you know until the beginning of public servants and especially their salaries were receiving the window in the
sw_train_00823	Mwanza ni mkoa uliongoza kwa wana kuvaa nguo mpya mpya Muleba wanashika namba 2 na Arusha wanashika namba moja	neutral	Mwanza ni mkoa uliongoza kwa wana kuvaa nguo mpya mpya Muleba wanashika namba  na Arusha wanashika namba moja	Mwanza is a region that led to wearing new clothes Muleba holding numbers and Arusha holds number one
sw_train_00824	UHURU MICHEZORatiba ya michezo ya leo Januari 2 2019 Ligi Kuu Tanzania Bara	neutral	UHURU MICHEZORatiba ya michezo ya leo Januari   Ligi Kuu Tanzania Bara	Liberty Today's Games in January Premier League in Mainland Tanzania
sw_train_00825	24 Rafiki mpya anakuwezesha kupata mpaka Tshs 2000 kwa kufuata vigezo hivi 1 Anaweza kucheza mechi moja kwa soko la njia tatu na odds ziwe 130 au zaidi katika mpira wa miguu 2 Anaweza weka bashiri yoyote ya mechi nyingi 3 Jenga b	neutral	Rafiki mpya anakuwezesha kupata mpaka Tshs  kwa kufuata vigezo hivi  Anaweza kucheza mechi moja kwa soko la njia tatu na odds ziwe  au zaidi katika mpira wa miguu  Anaweza weka bashiri yoyote ya mechi nyingi  Jenga b	A new friend lets you get until Tshs by following these criteria can play a single match for a three -way market and ODDs be or more in football can put any forecast for multiple matches.
sw_train_00826	Inahitaji busara kusahauna hekma Vinaweza kutokea vitu vikapelekea ukakumbuka jambo lililopita maumivu yakanza tena	neutral	Inahitaji busara kusahauna hekma Vinaweza kutokea vitu vikapelekea ukakumbuka jambo lililopita maumivu yakanza tena	It needs to be wise to forget the wisdom can happen.
sw_train_00827	Mkurugenzi Mtendaji wa Benki ya Equity T Robert Kiboti kesho saa tatu asubuhi atakuwa live katika akaunti zetu za Inst	neutral	Mkurugenzi Mtendaji wa Benki ya Equity T Robert Kiboti kesho saa tatu asubuhi atakuwa live katika akaunti zetu za Inst	Equity Bank CEO of Robert Kiboti tomorrow at 3am will be live in our Inst accounts
sw_train_00828	Kulikuwa na haja gani ya flyover inayoepusha msongamano kuliko kujali hili bonde la kigogo jangwani na mkwaju	neutral	Kulikuwa na haja gani ya flyover inayoepusha msongamano kuliko kujali hili bonde la kigogo jangwani na mkwaju	What was the need for a flyover to avoid congestion than to care for this Kigogo Valley in the Wilderness
sw_train_00829	Julius Mwaiselage Executive director ORCI	neutral	Julius Mwaiselage Executive director ORCI	Julius Mwaiselage Executive Director ORCI
sw_train_00830	Unaweza kutembelea au TV guide kupata orodha ya chaneli zetu kwa maelezo zaidi Bahati	neutral	Unaweza kutembelea au TV guide kupata orodha ya chaneli zetu kwa maelezo zaidi Bahati	You can visit or TV Guide to get a list of our channels for more lucky information
sw_train_00831	Karibu sana kwenye mkururo wa	neutral	Karibu sana kwenye mkururo wa	Very close to the creek of
sw_train_00832	Wakati mwingine ukichapwa unapoteza kabisa umakini wa darasani na bado mwalimu anaweza kukwambia baadae nione ndo kabisa	neutral	Wakati mwingine ukichapwa unapoteza kabisa umakini wa darasani na bado mwalimu anaweza kukwambia baadae nione ndo kabisa	Sometimes when you are beaten you are completely losing class attention and yet the teacher can tell you later to see the hook at all.
sw_train_00833	Ushahidi unaonyesha kumsomesha msichana kunapunguza kiwango cha ndoa za utotoni ukatili wa kijinsia na kuboresha ukuaj	neutral	Ushahidi unaonyesha kumsomesha msichana kunapunguza kiwango cha ndoa za utotoni ukatili wa kijinsia na kuboresha ukuaj	Evidence suggests educating a girl reduces the rate of childhood marriage and improving
sw_train_00834	Mambo 9 muhimu ya kuzingatia kabla na wakati wa kuandika wasifukazi CV 1 Hakikisha CV yako inaendana na kazi un	neutral	Mambo  muhimu ya kuzingatia kabla na wakati wa kuandika wasifukazi CV  Hakikisha CV yako inaendana na kazi un	Important Things to Consider Before and Time Writing CV CV Make sure your CV is in line with UN work
sw_train_00835	Fuatilia viwango vya ubadilishwaji wa fedha za kigeni in real time kupitia EazzyFX Tembelea tovuti yetu hapa	neutral	Fuatilia viwango vya ubadilishwaji wa fedha za kigeni in real time kupitia EazzyFX Tembelea tovuti yetu hapa	Follow the rates of foreign exchange rate in real time via EAZZYFX visit our website here
sw_train_00836	Ujenzi wa Jengo la 3 la Abiria unatarajiwa kukamilika Mei 31 mwaka huu ambalo litakuwa na uwezo wa kuhudumia abiria m	neutral	Ujenzi wa Jengo la  la Abiria unatarajiwa kukamilika Mei  mwaka huu ambalo litakuwa na uwezo wa kuhudumia abiria m	Construction of the passenger building is expected to be completed in May this year which will be able to serve passengers m
sw_train_00837	Huyu jamaa sijui atafika lini huku Mbeya nina shauku ya kuonana naye uso kwa uso kuna swali nataka nimuulize	neutral	Huyu jamaa sijui atafika lini huku Mbeya nina shauku ya kuonana naye uso kwa uso kuna swali nataka nimuulize	This guy I don't know when he will come to Mbeya I am eager to meet him face to face there is a question I want to ask him
sw_train_00838	Unahitajika kuwa na kipato zaidi ya Tzs 700000 kwa mweziPJ	neutral	Unahitajika kuwa na kipato zaidi ya Tzs  kwa mweziPJ	You need to have more than TZS income per month
sw_train_00839	Wapwa zangu Sinaga Choyo Mimi nawainua kwenye deals za hela sasa ili upate fursa ya kuwa influencer wa brands kubwa na	neutral	Wapwa zangu Sinaga Choyo Mimi nawainua kwenye deals za hela sasa ili upate fursa ya kuwa influencer wa brands kubwa na	My Sinaga Sinaga I am lifting you in the deals of the money now to get the opportunity to be the influencer of the big brands and
sw_train_00840	aibua maswali tata utekwaji wa  wanaripoti	neutral	aibua maswali tata utekwaji wa  wanaripoti	Avoid complex questions of the abduction of reporters
sw_train_00841	Tanzania na Misri zimetia saini mkataba wa ujenzi wa kuzalisha umeme katika Bonde la Mto Rufiji na kushuhudiwa na rais JOHN POMBE MAGUFULI na waziri mkuu wa Misri MOSTAFA MADBOULY Soma zaidi gtgt	neutral	Tanzania na Misri zimetia saini mkataba wa ujenzi wa kuzalisha umeme katika Bonde la Mto Rufiji na kushuhudiwa na rais JOHN POMBE MAGUFULI na waziri mkuu wa Misri MOSTAFA MADBOULY Soma zaidi gtgt	Tanzania and Egypt have signed a contract for the construction of electricity in the Rufiji River Basin and witnessed by President John Pombe Magufuli and Egyptian Prime Minister Mostafa Madbouly read more GTGT
sw_train_00842	Panda vyeo hata uwe CEO lakini kumbuka huo sio mwisho wa Maisha yako Unaweza kuwa CEO wa kampuni ya mtu lakini ni HOUSEBOY wa maisha yako	neutral	Panda vyeo hata uwe CEO lakini kumbuka huo sio mwisho wa Maisha yako Unaweza kuwa CEO wa kampuni ya mtu lakini ni HOUSEBOY wa maisha yako	Plant titles to be a CEO but remember that is not the end of your life you can be the CEO of someone's company but it's a houseboy of your life
sw_train_00843	Kuna sheria ya ulipaji kodiit depends na turnover ya mfanyabiasharakuna ushuru wanalipa ni kodi iyowanalipa hela ya usafina vitu vyote wanavyotumia kukaanga chips wakinunua kuna VAT	neutral	Kuna sheria ya ulipaji kodiit depends na turnover ya mfanyabiasharakuna ushuru wanalipa ni kodi iyowanalipa hela ya usafina vitu vyote wanavyotumia kukaanga chips wakinunua kuna VAT	There is a taxation law and a businessman's turnover.
sw_train_00844	Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata SM	neutral	Habari Ahsante kwa uvumilivu wako pole sana kwa changamoto uliyoipata Huduma ya internet sasa imerejea Tunaendelea kuomba radhi kwa usumbufu uliopata SM	Hello thank you for your patience very sorry for the challenge you have received the internet service now returns we continue to apologize for the inconvenience you have experienced.
sw_train_00845	Hivi mwalimu unahisi me sikipendi kiswahiliau naona icho unachokitamani haiwezekani kesho wala kesho kutwawazo lako ni zuri na unajua	neutral	Hivi mwalimu unahisi me sikipendi kiswahiliau naona icho unachokitamani haiwezekani kesho wala kesho kutwawazo lako ni zuri na unajua	So the teacher you feel I don't like the sake I see what you wish is impossible tomorrow or tomorrow your thinking is good and you know
sw_train_00846	Asanteni sana kwa kuungana nasi leo tunathamini sana uwepo wenu na tunaahidi kufanyia kazi maoni na ushauri wenu mliotup	neutral	Asanteni sana kwa kuungana nasi leo tunathamini sana uwepo wenu na tunaahidi kufanyia kazi maoni na ushauri wenu mliotup	Thank you so much for joining us today. We really appreciate your presence and we promise to work on your comments and advice
sw_train_00847	leo ntakoma	neutral	leo ntakoma	Today I stop
sw_train_00848	Kifo hakisababishwi na mwanadamu Everything is God plan Waeza umwa miaka Kenda na usife Hakuna wakulaumiwa Au kapigwa risasi C ugojwa tu	neutral	Kifo hakisababishwi na mwanadamu Everything is God plan Waeza umwa miaka Kenda na usife Hakuna wakulaumiwa Au kapigwa risasi C ugojwa tu	Death is not caused by man everything is God planning for years and do not die.
sw_train_00849	Sawa tumezipokea	neutral	Sawa tumezipokea	Well we have received it
sw_train_00850	Shirika la Afya Duniani limesema kuwa Uvutaji wa Sigara unabaki kuwa chanzo kikuu cha Vifo ambavyo vingeepukika licha ya kupungua kwa matumizi ya Sigara duniani tangu kuanza kwa karne ya 21	neutral	Shirika la Afya Duniani limesema kuwa Uvutaji wa Sigara unabaki kuwa chanzo kikuu cha Vifo ambavyo vingeepukika licha ya kupungua kwa matumizi ya Sigara duniani tangu kuanza kwa karne ya	The World Health Organization has said that smoking remains a major cause of deaths that have been inevitable despite the decline in global smoking since the beginning of the century
sw_train_00851	Utabiri wa Hali ya Hewa wa saa 24 zijazo kuanzia saa 3 usiku wa leo 09062018 kama unavyoletwa kwenu na mchambuzi Joyce	neutral	Utabiri wa Hali ya Hewa wa saa  zijazo kuanzia saa  usiku wa leo  kama unavyoletwa kwenu na mchambuzi Joyce	The upcoming weather forecasts starting at tonight as brought to you by analyst Joyce
